clean_data,label
hang o shop rat tot . chat luong san_pham con dep_hon hinh_quang cao . hinh anh in rat sac net . san pham vo cung_tuyet voi,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
đóng_gói sản_phẩm kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém đóng_gói sản_phẩm rất kém,NEG
"rất hài_lòng . giá_cả ok , đã đặt lần 2 và rất ưng , bạn_bè cũng nhờ đặt giùm nữa , sẽ ủng_hộ lâu_dài . 5 🌟",POS
"chất k đẹp như mìg mua chỗ khác , giao sai mẫu ( mặc_dù shop cũg gđ thôg báo nhưg_k hài_lòg lắm )",NEG
"sau bao lần tốn tiền uổng_phí mua đồ ko ra gì , giờ mới kiếm được shop bán đồ quá đẹp luôn 😘",POS
toi k ưng áo màu đỏ bn gửi cho t . đât hai ảo giống nhau mà sao gửi khảc vay . dầy cột nơ áo màu đỏ thì nó ngản . còn cã hai ao may k thẵng một bênvdài một bên ngắn may_ảo mà k có eo_gi het . áo thì quá là mỏng_manh,NEG
phải nói thật_mến chị chủ_shop cực_kì . thân_thiện và nhiệt_tình tư_vấn cho khách . sẽ ủng_hộ lại shop phục_vụ rất tốt,POS
rất đẹp shop ạ ai cx khen váy đẹp_chất thì khỏi chê luôn đẹp_k gì tả nổi luôn mặc vào nhìn rất tôn_dáng nha_ưng quá hà lần sau chắc_chắn ủng_hộ shop tiêp,POS
"chất_lượng sản_phẩm rất ok , tư_vấn nhiệt_tình , lần đầu mua quần_áo onl mà ưng đến vậy , nói_chung là good ! !",POS
"chất_lượng sản_phẩm kém , vải mỏng , ko có form gì cả , mang vô như vái thùng_vây , giao hàng quá chậm",NEG
bạn nào có ý_định mua thì nên liên_lạc shop hỏi kỹ về màu để tránh trg_hợp k hài_lòng về màu như mình,NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền,POS
"sim xài được 3-4 ngày bắt đầy yếu_xìu , chỉ nhắn_tin bên messenger được chứ kh lướt fb instagram hay youtube được , quá thất_vọng về shop : ( (",NEG
đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"đẹp lắm . mỗi tội_kích_thước cổ_giầy cố_định nên lúc xỏ chân vào hơi khó_khăn , form hơi nhỏ , shop phục_vụ rất tốt",POS
shopee nói đưa ra bằng nhưng shop gọi điện nhưn_ko làm theo như đã hứa sau 24 khi trao_đổi ko có lý_do hợp_lý . nếu cho - 10 * tôi sẽ dành tặng shop bạn,NEG
"vải mỏng , shop giao hàng mà ko đối_chiếu đơn hàng của khách_hàng dẫn tới việc giao ko đúng size khách cần",NEG
"hình_ảnh có hộp nhưng lúc gửi thì ko có trong hộp . nt hỏi shop thì trả_lời loại này ko có . mình chụp ảnh phần quảng_cáo của shop có hộp thì im_lặng , ko_nt nữa . chỉ có màu đen nhìn còn mới . các màu khác nhìn cứ cũ cũ_ý : ( (",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh . nhưng_mà có chỗ còn dính trắng trắng nhưng_mà ko sao hết túi đẹp ......... cho shop 5 sao,POS
"c chủ nói "" nếu mẹ chị hk_ưng thì chị k cần phải mua vì ngại_nha chị , k sao nha chị , bên e chỉ bán khi chị thật_sự hài_lòng sp ạ",POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh chưa sử_dụng nhi7ng nhìn chug ổn,POS
"áo bề ngang quá rộng , chỉ dành cho bé bị béo phì nặng_😆 , shop nên may bé lại 1 xíu shop ạ",NEG
mình đã mua quần_áo qua shopee rất nhiều r điều mà mình ấn_tượng đầu_tiên là cách shop đóng_gói không giống cách shop khác váy và áo đều đc gấp tử_tế,POS
"giao hàng rất nhanh , rất ưng_ý với quần có túi , from đẹp , mh 56 kg cao 165 mặc quần_topshop size_l thì hơi rộng_xíu , chắc để lần sau mua hàng giảm size lại . nếu có size 27 , 28 , 29 , 30 như_vậy thì dễ hơn",POS
"giày rất đẹp nhé , đi vào cao thêm mấy cm shop ơi chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh",POS
"mua 2 cái váy của shop , mặc đúng 2 ' là mang thanh_lý cho mấy đứa e ở quê luôn",NEG
thời_gian giao hàng nhanh vải min tạm được có mỗi tội_đồ bị rộng quá mk 46 kg cao 1 m55 mặc vẫn k vừa vì bị rộng,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS
nhà bán hàng giao cái móc mán_tai mua 3 cái đều thiếu còn nhà vận_chuyển vn post giao hàng đến khi nhận được hộp bên ngoài lẫn hộp đựng sp bên trong đều bị đe xẹp_lép nói_chung là rất tệ_xét về sp thì chất_lượng ok so với giá tiền,POS
minh mua 7 cai_chat luong ghe . vai rat miem mai va rat_miem . cam ao la thich lien . chat luong tuyet_lam,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
chị chủ_shop dễ_thương lắm nha . sợ mình mua mất phí ship tội_nghiệp em_gái tỉnh xa . chị tư_vấn nhiệt_tình . mà giao hàng nhanh như chim bay . đóng_gói cẩn_thận . mình sẽ ủng_hộ shop dài_dài vì iu chị chủ hiiii,POS
"chất_lượng sản_phẩm tuyệt_vời , rất rất rất tuyệt_ngaaa , chủ shop siêu_siêu siêu_đáng êu luôn , ủng_hộ dài_dài ngaa ~ ~_😘 😘",POS
"chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn , ccừ như may cho mình ý , rất vừa , sẽ ủng_hộ tiếp",POS
"hàng bị lỗi đề_nghị shop_đổi lại hàng cho mình , đã nt nói hàng f1 mà làm lỗi như_vậy ko chấp_nhận đc , hàng như bị giao cho người khác rồi bị lỗi nên trả lại rồi giao cho mình , đế giày thì củ chổ sữa_thị bị lỗi , mình đã nt cho shop rồi mong_shop đổi lại đôi mới cho mình , mình cảm_ơn",POS
"đầu_tiên là cách phục_vụ khách_hàng , đánh_giá 5/5 * , mình đặt sp về k ưng_shop sẵn_sàng cho đổi trả hàng , làm_việc rất nhanh : 3",POS
"hốt cái cuối cùg của shop , trươc mua đầm_cam rất ưng_ý , h thêm e này nữa , vải ổn , form đẹp , vote 5 sao vì shop nhiệt_tình tư_vấn nữa 💞",POS
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền,POS
hàng rất chất lg đẹp vải mặc_thích đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS
thời_gian giao hàng rất nhanh rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS
"mình dặn k gấp hộp thì gấp hộp làm hộp bị méo . 1 lần nhầm size . 1 lần nhầm mẫu . 1 lần 1 chiếc 38 , 1 chiếc 36",NEG
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS
"shop ban hang cu , da qua su_dung . hang ko co_tem ko co_nguon goc_ro rang , ko_dung voi mo ta nhung ko chiu doi_tra hang cho khach moi khieu nai cua khach deu bi_huy bo . khach mua 10 cai_nhung ko co cai_nao co_tem va cai_nao cung_bi nhau nhet het",NEG
thật thất_vọng khi bị shop_lừa gửi hàng chất ko như trong hình . mua một lần chứ ko có lần thứ 2 😡 😡_😡 😡,NEG
"cước vận_chuyển cao , muốn bán kiếm lãi mà thấy k_ổn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn",POS
"mặc_dù hàng có giá_trị không cao , nhưng mình có tâm_lí mua hàng luôn muốn được xem_hình thật sản_phẩm không qua chỉnh_sửa , vì_vậy bỏ chút thời_gian chụp hình cho các bạn cần tham_khảo . chất_lượng vải tốt . sau khi nhận hàng nhìn trực_tiếp , mình thấy vô_cùng ưng_ý , đúng với hình_ảnh",POS
tại_sao đat áo này giao áo kia là sao . sao shop giao hang_kì wa vậy k đúng hàng j het sao giảm đặc_hàng nữa,NEG
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS
"váy k_giản , ng mình bé vậy_mà vai k vừa , chật_k thở đc , khó_khăn lắm mới kéo váy xuống đc . chắc người nào 40 kg mới vừa . k hiểu sao mọi người mua rồi khen ghê vậy",NEG
mình mua 5 sp thì có 4 sp chất_lượng rất ok còn 1 sp quần_tất giao sai mình vẫn cho 5 sao nhé,POS
"áo mát , kiểu y_hình , mình đặt màu hồng nhưng màu không đậm như trên video , không thích lắm nhưng giá rẻ mà chất_lượng nên se ủng_hộ shop nữa",POS
áo basic chất vải mỏng mát nhẹ mặc_hơi rộng_xí nhưng mọi thứ đều ok giao hàng nhanh quá 😅 chất_lượng sản_phẩm tuyệt_vời,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS
"nhưng thấy shop có phản_hồi rất tốt nên mình thử đặt_hàng xem sao , ko_ngờ là bị bất_ngờ quá 😂 , chủ_shop lại còn rất nhiệt_tình ❤ ️",POS
áo đẹp cám_ơn shop chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
"cực kì_tệ , giao sai size_l mà giao_xl , lộn logo mặc_dù chat kĩ càng rồi , mọi người không nên mua , shop làm_ăn rất tệ chất_lượng sản_phẩm rất kém , đổi trả thì lại mất tiền gửi nên mình k cần",NEG
"mác không như ảnh shop đăng . dặn qua tin nhắn_shopee là gửi 3 c màu hồng nhưng lại gửi 2 c xám_xịt đường chỉ may xấu tệ_chất bèo nhèo giặt 1 lần là xù nát . tốt nhất không nên mua loại áo này , đã mua hàng shop 1 lần ưng_ý , lần này thì thất_vọng luôn , quá tệ",NEG
áo mặc cực_mê luôn ý_ạ chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền shop phục_vụ rất tốt,POS
"quần quá đẹp , đúng như quảng_cáo , còn có kèm quà tặng , shop làm_ăn uy_tín , sẽ còn ủng_hộ .... tuyệt_vời",POS
tiếc rằng lần này chỉ đặt 1 áo chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,POS
"có lưu_ý nhỏ là các bạn đừng giặt chung đồ màu , mặc cái này đi biển thì xinh khỏi chê",POS
áo đẹp . chị chủ tư_vấn nhiệt_tình . tạo điều_kiện trong việc đổi trả hàng . nói_chung là ưng cách phục_vụ 5 *,POS
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS
"lần này giao hàng hơi chậm , nhưng vẫn cho 5 sao vì chất_lượng sản_phẩm cũng như sự nhiệt_tình của shop 😊",POS
"hàng đẹp quá nên chả biết nói gì h , thôi cứ cho 5 sao đã , sẽ ủng_hộ shop dài_dài :))",POS
"vải cotton chắc có pha_xíu nhỉ nhưng thấy khá thoáng , in cũng ổn , mình giặt máy tầm 10 lần hơn quay mòng_mòng cũng không thấy bung_bét với hơi xù xù một tý ngay lần giặt đầu rồi về sau không có nữa",POS
"chất_lượng sản_phẩm rất kém , quần_ngắn hơn so với thực_tế , vải cứng , ống to , đường may ẩu , nchung_k nên mua , phí tiền 😫",NEG
mặc_dù mua về để sửa win nhưng_mà_còn lỗi bên cạnh là máy bị hư pin rồi nên phải mua pin mới cài được,NEG
"loại quần_viền thể_thao size hơi nhỏ hơn so với bảng tư_vấn size , các mẹ bỉm nên tăng thêm 1 size khi đặt_hàng",NEG
cảm_ơn shop đã giao hàng đúng như e đã yêu_cầu hàng rất đẹp giao hàng nhanh trên dự_kién mk sẽ tiêp_tục mua bé bông 1 m5 mk mong hàng sẽ đẹp và chất_lượng như này .,POS
"sho tư_vấn rất nhiệt_tình nhận được hàng rất ưng , chất vải đẹp , đường may chắc_chắn ko_chê vào đâu được",POS
"đóng_gói sơ_xài , ko cẩn_thận , thùng bị rách tùm_lum , bị bể mất 2 bịch , pha hạt é hơi nhiều 😥 😥",NEG
đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh chưa dùng nên chưa biết sp có tốt k nếu dùng tốt sẽ ủng_hộ tiếp,POS
thời_gian giao hàng rất nhanh rất đáng tiền rất đáng tiền shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,POS
"hàng_xinh , size 35 hơi to hơn bth mang cứ như size 36 í : <_cơ mà k_sao giao hàng siu nhanh , hãy đặt_hàng của shop_nha có_khi đc free ship nữa :)))",POS
"shop phục_vụ rất kém , đóng hàng sai , tự_ý đổi màu sp , mình mua 1 quần 1 áo xanh rêu , 1 áo_hồng , shop tự_ý gửi 2 cái áo màu vàng , khi nt cho shop thì bị xóa đơn hàng",NEG
thà để tiền mua được cốc trà sữa cho bõ_tức . - đây là lời đánh_giá chân_thành và chính_xác cho các bạn muốn mua sản_phẩm này,NEG
"mình lấy hàng mấy lần rồi mà lần nào cũng ưng hết , shop cũng rất nhiệt_tình với khách , triệu like luôn 👍",POS
"chán cách phục_vụ của shop , nói_chung mọi ng đừng nên mua hàng ở đấy , có thắc_mắc nt hỏi , ko_thèm trả_lời ng mua",NEG
